latitude,longitude
-6.1343617,35.7114598
-6.1345857,35.7165104
-6.1346177,35.7117629
-6.1346673,35.7131491
-6.1347883,35.6963965
-6.1348870,35.7098719
-6.1349750,35.7164353
-6.1351345,35.7116426
-6.1351750,35.7084879
-6.1351830,35.7148099
-6.1351937,35.7143485
-6.1353164,35.7133454
-6.1353511,35.7099524
-6.1355244,35.6963643
-6.1355511,35.7116234
-6.1356017,35.7085576
-6.1358284,35.7116878
-6.1360791,35.7148877
-6.1361004,35.7225266
-6.1361458,35.7099095
-6.1361698,35.7220599
-6.1362071,35.6960103
-6.1363191,35.7233634
-6.1363725,35.7149198
-6.1364738,35.7122296
-6.1364898,35.7248065
-6.1365111,35.7140723
-6.1365538,35.7217112
-6.1365591,35.7239160
-6.1366018,35.7242003
-6.1366658,35.7215610
-6.1367351,35.7251873
-6.1367538,35.7085416
-6.1368632,35.7181385
-6.1370157,35.7194794
-6.1370205,35.7030967
-6.1371085,35.7257131
-6.1371885,35.6955704
-6.1372632,35.7261100
-6.1372685,35.7217005
-6.1373432,35.7261422
-6.1374579,35.7099309
-6.1378072,35.7203272
-6.1378312,35.7084450
-6.1378259,35.7036921
-6.1378872,35.7216736
-6.1379032,35.7200911
-6.1379512,35.7211479
-6.1380155,35.7215878
-6.1381028,35.7221861
-6.1381059,35.7200268
-6.1382019,35.7228645
-6.1382126,35.7231542
-6.1382499,35.7119694
-6.1382606,35.7261047
-6.1383406,35.6948837
-6.1383819,35.7303828
-6.1384633,35.7221350
-6.1384713,35.7082519
-6.1384739,35.7236156
-6.1385913,35.7220867
-6.1386568,35.7369267
-6.1387246,35.7189485
-6.1387353,35.7261208
-6.1387645,35.7193005
-6.1388355,35.7199275
-6.1388446,35.7048347
-6.1390257,35.7260750
-6.1390286,35.7227143
-6.1390446,35.7218936
-6.1390500,35.7265338
-6.1390920,35.7214002
-6.1390593,35.7285750
-6.1391433,35.7077744
-6.1391566,35.7161966
-6.1391726,35.6943902
-6.1391726,35.7168671
-6.1391780,35.7218936
-6.1391780,35.7260510
-6.1391099,35.7282853
-6.1392380,35.7287520
-6.1391393,35.7280144
-6.1392299,35.7277623
-6.1393700,35.7156923
-6.1393260,35.7274726
-6.1394860,35.7261178
-6.1395072,35.7270411
-6.1395382,35.7222770
-6.1395653,35.7368246
-6.1395833,35.7195762
-6.1396189,35.7198208
-6.1396906,35.7376155
-6.1397220,35.7271185
-6.1397380,35.7256058
-6.1397620,35.7073560
-6.1397940,35.7058647
-6.1398607,35.7214859
-6.1399253,35.7367841
-6.1400473,35.7218399
-6.1400553,35.7062885
-6.1400785,35.7378196
-6.1401140,35.7067177
-6.1401167,35.7242915
-6.1401287,35.7287466
-6.1401754,35.7249835
-6.1402020,35.7149842
-6.1402772,35.7242449
-6.1402980,35.7243880
-6.1403567,35.7242217
-6.1403674,35.7220921
-6.1404207,35.6937572
-6.1405540,35.7221940
-6.1405647,35.7144370
-6.1410820,35.7223120
-6.1408255,35.6934382
-6.1116329,35.7317891
-6.1116402,35.7289795
-6.1119938,35.7317998
-6.1121019,35.7289393
-6.1126086,35.7289232
-6.1126232,35.7318535
-6.1129553,35.7288668
-6.1134113,35.7289553
-6.1135994,35.7318857
-6.1141981,35.7289553
-6.1142928,35.7318964
-6.1147568,35.7319500
-6.1149768,35.7289795
-6.1154382,35.7289875
-6.1155302,35.7319715
-6.1161636,35.7289929
-6.1164423,35.7320520
-6.1168397,35.7321029
-6.1172904,35.7320761
-6.1173691,35.7289795
-6.1178558,35.7321110
-6.1181852,35.7289688
-6.1185919,35.7321646
-6.1187559,35.7289741
-6.1188999,35.7290492
-6.1192146,35.7290224
-6.1192213,35.7321861
-6.1195453,35.7290385
-6.1197760,35.7322290
-6.1199880,35.7290439
-6.1204587,35.7322504
-6.1204787,35.7290117
-6.1208774,35.7322826
-6.1212841,35.7290224
-6.1213815,35.7322665
-6.1218442,35.7290117
-6.1222002,35.7322799
-6.1222655,35.7290546
-6.1226829,35.7322960
-6.1229643,35.7290653
-6.1235297,35.7290600
-6.1237310,35.7323041
-6.1239097,35.7323255
-6.1241164,35.7290170
-6.1247191,35.7290600
-6.1248244,35.7323819
-6.1249485,35.7290278
-6.1256432,35.7324006
-6.1259672,35.7290600
-6.1262019,35.7291351
-6.1263046,35.7324248
-6.1265646,35.7290814
-6.1270460,35.7325079
-6.1271260,35.7325616
-6.1272060,35.7338705
-6.1273607,35.7362738
-6.1284861,35.7362577
-6.1291488,35.7362255
-6.1295462,35.7362201
-6.1296934,35.7290702
-6.1299169,35.7362027
-6.1202320,35.7107177
-6.1202534,35.7108411
-6.1202854,35.7109162
-6.1203840,35.7110315
-6.1205067,35.7112005
-6.1206054,35.7114204
-6.1207041,35.7116377
-6.1207894,35.7120775
-6.1208027,35.7123592
-6.1208054,35.7117718
-6.1209174,35.7124557
-6.1209921,35.7125550
-6.1210961,35.7126462
-6.1211708,35.7127615
-6.1212188,35.7128956
-6.1212695,35.7130753
-6.1213415,35.7132577
-6.1214001,35.7135045
-6.1214028,35.7176351
-6.1214401,35.7173695
-6.1214615,35.7137808
-6.1214881,35.7170772
-6.1215015,35.7178470
-6.1215281,35.7141187
-6.1215335,35.7154652
-6.1215361,35.7150146
-6.1215361,35.7168465
-6.1215415,35.7147061
-6.1215441,35.7144754
-6.1215468,35.7143708
-6.1215548,35.7158112
-6.1215628,35.7179999
-6.1215655,35.7162350
-6.1215788,35.7165756
-6.1215975,35.7183244
-6.1216428,35.7189360
-6.1216508,35.7192471
-6.1216615,35.7185095
-6.1216748,35.7199230
-6.1216855,35.7187133
-6.1216962,35.7195555
-6.1217015,35.7194885
-6.1217228,35.7201698
-6.1218828,35.7203334
-6.1220242,35.7204943
-6.1221469,35.7206767
-6.1222002,35.7208940
-6.1223282,35.7211005
-6.1223869,35.7212588
-6.1225069,35.7215136
-6.1227043,35.7216772
-6.1228883,35.7219159
-6.1230483,35.7222378
-6.1232350,35.7225194
-6.1233416,35.7228252
-6.1235177,35.7230531
-6.1236137,35.7232060
-6.1236403,35.7234984
-6.1236857,35.7244399
-6.1236883,35.7237452
-6.1237443,35.7241689
-6.1237657,35.7249575
-6.1239044,35.7253840
-6.1239417,35.7255905
-6.1241977,35.7259821
-6.1243524,35.7263147
-6.1244831,35.7266017
-6.1246991,35.7270496
-6.1248031,35.7272374
-6.1248831,35.7273125
-6.1250218,35.7275298
-6.1251391,35.7278302
-6.1252885,35.7279589
-6.1255258,35.7283130
-6.1256432,35.7284578
-6.1258112,35.7286429
-6.1259499,35.7288655
-6.1260832,35.7290372
-6.1262966,35.7292598
-6.1265793,35.7295441
-6.1269393,35.7298928
-6.1271606,35.7301825
-6.1271825,35.7334857
-6.1273527,35.7303970
-6.1274967,35.7305955
-6.1275953,35.7308289
-6.1276700,35.7334735
-6.1278140,35.7310971
-6.1279154,35.7311829
-6.1279847,35.7334253
-6.1280754,35.7311990
-6.1282381,35.7311668
-6.1283261,35.7312232
-6.1283527,35.7314324
-6.1283794,35.7317703
-6.1283901,35.7334092
-6.1284861,35.7321485
-6.1285421,35.7325133
-6.1285661,35.7328110
-6.1286088,35.7331409
-6.1286410,35.7333126
-6.1286994,35.7336237
-6.1287368,35.7342245
-6.1287901,35.7346376
-6.1288434,35.7350829
-6.1288701,35.7354906
-6.1289288,35.7360216
-6.1289607,35.7362346
-6.1290408,35.7333072
-6.1293555,35.7332482
-6.1295475,35.7332321
-6.1297022,35.7332911
-6.1298249,35.7334628
-5.9277333,35.8444590
-5.9279047,35.8441084
-5.9281706,35.8436984
-5.9285489,35.8431874
-5.9292404,35.8424446
-5.9301269,35.8416781
-5.9306884,35.8411374
-5.9323137,35.8396341
-5.9331056,35.8388794
-5.9336257,35.8382496
-5.9344768,35.8375128
-5.9351624,35.8367700
-5.9355347,35.8363363
-5.9359780,35.8359263
-5.9362025,35.8357243
-5.9380110,35.8343338
-5.9383479,35.8340427
-5.9388503,35.8334960
-5.9395595,35.8326523
-5.9401860,35.8319867
-5.9412379,35.8307449
-5.9420003,35.8297763
-5.9427036,35.8290395
-5.9438561,35.8276432
-5.9445298,35.8269539
-5.9466515,35.8244226
-5.9473253,35.8235907
-5.9479517,35.8227529
-5.9491396,35.8210297
-5.9496420,35.8202870
-5.9504044,35.8190689
-5.9519351,35.8170427
-5.9523133,35.8165851
-5.9527093,35.8162048
-5.9532530,35.8157949
-5.9540981,35.8152066
-5.9549669,35.8146659
-5.9556583,35.8141905
-5.9564502,35.8136082
-5.9571535,35.8131685
-5.9579041,35.8126099
-5.9592220,35.8116830
-5.9603153,35.8104411
-5.9617159,35.8087298
-5.9619878,35.8084446
-5.9622951,35.8080227
-5.9626320,35.8074998
-5.9631579,35.8067571
-5.9632702,35.8066620
-5.9634475,35.8064778
-5.9642394,35.8048854
-5.9647122,35.8040476
-5.9651318,35.8034593
-5.9654923,35.8028354
-5.9659710,35.8021877
-5.9670170,35.8006487
-5.9675489,35.7996564
-5.9683467,35.7982363
-5.9691327,35.7966082
-5.9693455,35.7959783
-5.9697001,35.7950157
-5.9698351,35.7946724
-5.9699424,35.7944750
-5.9701729,35.7941007
-5.9705688,35.7936194
-5.9710357,35.7930192
-5.9713253,35.7926033
-5.9716562,35.7922349
-5.9719281,35.7918605
-5.9724481,35.7912129
-5.9727731,35.7908385
-5.9733050,35.7902681
-5.9737305,35.7899175
-5.9743806,35.7892164
-5.9750129,35.7885746
-5.9753971,35.7881409
-5.9756512,35.7877606
-5.9759821,35.7873922
-5.9762658,35.7870357
-5.9770281,35.7859483
-5.9773119,35.7687169
-5.9774477,35.7854432
-5.9777196,35.7849797
-5.9785233,35.7837141
-5.9787538,35.7834111
-5.9788027,35.7681981
-5.9789783,35.7831674
-5.9790910,35.7694233
-5.9790945,35.7679978
-5.9791036,35.7696029
-5.9791539,35.7697951
-5.9791715,35.7699495
-5.9792420,35.7702556
-5.9792596,35.7689426
-5.9792973,35.7683279
-5.9793093,35.7828466
-5.9793124,35.7690817
-5.9793929,35.7705186
-5.9794458,35.7680193
-5.9794717,35.7677616
-5.9795338,35.7710878
-5.9795883,35.7676732
-5.9796107,35.7824187
-5.9797049,35.7718164
-5.9798282,35.7726563
-5.9798584,35.7721933
-5.9798810,35.7723907
-5.9799058,35.7674325
-5.9799239,35.7819077
-5.9801301,35.7734987
-5.9802962,35.7740350
-5.9803163,35.7747332
-5.9804370,35.7759753
-5.9804823,35.7755250
-5.9805603,35.7765217
-5.9806330,35.7809511
-5.9808497,35.7777183
-5.9808517,35.7805530
-5.9809528,35.7788365
-5.9809704,35.7782824
-5.9810610,35.7798028
-5.9810786,35.7796359
-5.9810996,35.7800233
-5.9811826,35.7798459
-5.9819036,35.7785089
-5.9819863,35.7781940
-5.9821460,35.7659479
-5.9821695,35.7777662
-5.9824177,35.7772492
-5.9826127,35.7767382
-5.9827487,35.7763520
-5.9828787,35.7758766
-5.9830442,35.7754488
-5.9834342,35.7745516
-5.9837829,35.7739990
-5.9842911,35.7732800
-5.9844920,35.7730542
-5.9847220,35.7642378
-5.9851952,35.7721629
-5.9866549,35.7704219
-5.9867074,35.7628783
-5.9871690,35.7697742
-5.9874645,35.7694652
-5.9878900,35.7690849
-5.9885578,35.7685264
-5.9892064,35.7612563
-5.9898047,35.7676232
-5.9902597,35.7673499
-5.9909039,35.7667557
-5.9913944,35.7662031
-5.9915953,35.7658525
-5.9916958,35.7656267
-5.9921981,35.7643254
-5.9923677,35.7591162
-5.9925941,35.7588290
-5.9927224,35.7585672
-5.9928897,35.7578728
-5.9931081,35.7622457
-5.9931174,35.7571417
-5.9932677,35.7561730
-5.9932854,35.7555788
-5.9933209,35.7568029
-5.9933504,35.7615505
-5.9933741,35.7549252
-5.9934450,35.7611940
-5.9934982,35.7601957
-5.9935100,35.7595243
-5.9935218,35.7593401
-5.9935395,35.7539804
-5.9936163,35.7584785
-5.9936163,35.7589657
-5.9936686,35.7535902
-6.0161275,35.8198599
-6.0163225,35.8196995
-6.0167066,35.8194261
-6.0177702,35.8189508
-6.0180007,35.8188795
-6.0181484,35.8188795
-6.0182961,35.8188438
-6.0189211,35.8190764
-6.0194883,35.8190798
-6.0195810,35.8185817
-6.0198226,35.8184415
-6.0204676,35.8182404
-6.0214930,35.8170791
-6.0217160,35.8168572
-6.0218958,35.8167647
-6.0221133,35.8167266
-6.0223617,35.8166928
-6.0225271,35.8167166
-6.0225980,35.8167998
-6.0227162,35.8170493
-6.0228226,35.8171444
-6.0232126,35.8170731
-6.0235376,35.8170434
-6.0236322,35.8170909
-6.0237031,35.8173108
-6.0238094,35.8175069
-6.0241344,35.8179406
-6.0246439,35.7560611
-6.0247608,35.8178753
-6.0248849,35.7561559
-6.0250799,35.7562332
-6.0252394,35.7563520
-6.0253340,35.7566669
-6.0254344,35.7569284
-6.0254758,35.7674041
-6.0254994,35.7658532
-6.0255054,35.7675408
-6.0255113,35.7652293
-6.0255172,35.7670416
-6.0255290,35.7570294
-6.0255467,35.8178218
-6.0255644,35.7676893
-6.0255763,35.7643796
-6.0256708,35.7678319
-6.0257713,35.7679210
-6.0258067,35.7637557
-6.0258245,35.7571958
-6.0258363,35.7682063
-6.0260667,35.7685331
-6.0261199,35.7574453
-6.0261554,35.7631675
-6.0261967,35.7689609
-6.0263385,35.7628050
-6.0263799,35.7577603
-6.0264626,35.7624366
-6.0264745,35.7695670
-6.0266695,35.7700720
-6.0267758,35.8178931
-6.0268054,35.7705058
-6.0268586,35.7584733
-6.0269236,35.7612185
-6.0269236,35.8178575
-6.0270358,35.8178040
-6.0270713,35.7710941
-6.0270949,35.7608798
-6.0271540,35.7587704
-6.0272013,35.7602797
-6.0272663,35.7589130
-6.0272899,35.7714743
-6.0272958,35.7590913
-6.0273017,35.7593289
-6.0273726,35.8176911
-6.0273786,35.7718249
-6.0274376,35.7724785
-6.0275795,35.8022479
-6.0276090,35.8020756
-6.0276149,35.8024261
-6.0276614,35.8176197
-6.0276799,35.8164017
-6.0276917,35.7732748
-6.0277095,35.8017725
-6.0277095,35.8141378
-6.0277331,35.8153440
-6.0277390,35.8027470
-6.0277567,35.8029253
-6.0277733,35.8175415
-6.0278395,35.8033768
-6.0278513,35.8116362
-6.0278926,35.8008574
-6.0278986,35.8100735
-6.0279045,35.8005069
-6.0279045,35.8036324
-6.0279045,35.8089861
-6.0279399,35.8085998
-6.0279458,35.8003999
-6.0279458,35.8037452
-6.0279458,35.8094020
-6.0279754,35.8174891
-6.0279872,35.7743087
-6.0279990,35.8074946
-6.0280286,35.7999959
-6.0280345,35.8038463
-6.0280522,35.8059497
-6.0280581,35.7748137
-6.0280995,35.8046068
-6.0281054,35.8053734
-6.0281113,35.8039889
-6.0281349,35.7995621
-6.0281349,35.7998414
-6.0281527,35.7997344
-6.0281527,35.8042563
-6.0283477,35.7993601
-6.0285072,35.8174118
-6.0285427,35.7760497
-6.0285604,35.7991164
-6.0285663,35.7956760
-6.0285781,35.7958365
-6.0286254,35.7954443
-6.0286372,35.7989263
-6.0286490,35.7951829
-6.0286727,35.7919029
-6.0286904,35.7909997
-6.0287081,35.7909284
-6.0287199,35.7915998
-6.0287199,35.7950700
-6.0287377,35.7971556
-6.0287436,35.7973339
-6.0287554,35.7962702
-6.0287613,35.7987599
-6.0287731,35.7935666
-6.0287731,35.7947313
-6.0287849,35.7888249
-6.0287908,35.7965614
-6.0287967,35.7895380
-6.0288027,35.7969654
-6.0288204,35.7940182
-6.0288322,35.7878445
-6.0288440,35.7967753
-6.0288499,35.7881357
-6.0288617,35.7981004
-6.0288677,35.7977736
-6.0288677,35.7986589
-6.0288972,35.7896746
-6.0289149,35.7870721
-6.0289208,35.7983024
-6.0289208,35.7985520
-6.0289740,35.7853073
-6.0289977,35.7902391
-6.0290036,35.7898885
-6.0290154,35.7900252
-6.0290686,35.7861748
-6.0290981,35.7817480
-6.0291395,35.7811657
-6.0291513,35.7797931
-6.0292281,35.7782898
-6.0293817,35.8175306
-6.0296595,35.8175960
-6.0298249,35.8176198
-6.0300554,35.8178575
-6.0303686,35.8180654
-6.0307645,35.8184219
-6.0308708,35.8189745
-6.0309181,35.8187012
-6.0310304,35.8192122
-6.0310895,35.8195569
-6.0311722,35.8197886
-6.0313554,35.8200382
-6.0318163,35.8202461
-6.0319877,35.8202937
-6.0322713,35.8204779
-6.0325313,35.8205967
-6.0326731,35.8206442
-6.0329390,35.8207037
-6.0330749,35.8206918
-6.0332167,35.8207274
-6.0336717,35.8209829
-6.0341327,35.8211077
-6.0344577,35.8212919
-6.0345817,35.8213216
-6.0347295,35.8213216
-6.0355745,35.8212206
-6.0356808,35.8211850
-6.0360176,35.8209770
-6.0363426,35.8209295
-6.0367208,35.8207690
-6.0369572,35.8206086
-6.0372231,35.8206799
-6.0374299,35.8206799
-6.0376013,35.8206561
-6.0377608,35.8205967
-6.0379381,35.8205729
-6.0381567,35.8206086
-6.0384994,35.8206205
-6.0389131,35.8206561
-6.0391435,35.8206086
-6.0396162,35.8205611
-6.0398053,35.8204600
-6.0401776,35.8204363
-6.0403785,35.8204719
-6.0406385,35.8205492
-6.0407744,35.8206205
-6.0409044,35.8207393
-6.0410580,35.8208225
-6.0412471,35.8208225
-6.0421925,35.8207334
-6.0425707,35.8210008
-6.0427539,35.8214999
-6.0429016,35.8219990
-6.0430080,35.8222783
-6.0431084,35.8224922
-6.0432562,35.8228963
-6.0433212,35.8230507
-6.0435102,35.8232587
-6.0435457,35.8236509
-6.0435516,35.8238173
-6.0435634,35.8234251
-6.0435989,35.8239539
-6.0436934,35.8241262
-6.0437762,35.8242510
-6.0438648,35.8243402
-6.0441071,35.8244293
-6.0442548,35.8245065
-6.0446034,35.8249878
-6.0447984,35.8252909
-6.0450407,35.8254394
-6.0453243,35.8257722
-6.0455547,35.8258435
-6.0457025,35.8258494
-6.0461102,35.8255107
-6.0465829,35.8252196
-6.0469315,35.8250354
-6.0472742,35.8247799
-6.0476465,35.8244471
-6.0488283,35.8236212
-6.0491178,35.8234726
-6.0497028,35.8230567
-6.0503173,35.8228428
-6.0503410,35.8226823
-6.0504296,35.8231518
-6.0505832,35.8233538
-6.0506837,35.8224268
-6.0508196,35.8235736
-6.0508728,35.8236687
-6.0508728,35.8238707
-6.0512155,35.8220941
-6.0518477,35.8217851
-6.0526041,35.8214642
-6.0532245,35.8211315
-6.0540281,35.8208403
-6.0546367,35.8205254
-6.0553280,35.8202105
-6.0561107,35.7675094
-6.0561658,35.7671705
-6.0561809,35.7673100
-6.0562183,35.7668395
-6.0562859,35.7664514
-6.0564024,35.7658378
-6.0564344,35.7656187
-6.0564448,35.8194856
-6.0565207,35.7653325
-6.0565216,35.7648745
-6.0565651,35.7650463
-6.0566052,35.7646017
-6.0566339,35.8192776
-6.0567439,35.7643791
-6.0569427,35.7643007
-6.0571184,35.8190280
-6.0575616,35.8186656
-6.0576028,35.7561070
-6.0576028,35.7562251
-6.0576918,35.7560641
-6.0577625,35.7567442
-6.0577662,35.7565652
-6.0577684,35.7564590
-6.0578511,35.7562569
-6.0579752,35.7573146
-6.0580750,35.7560599
-6.0581137,35.7615531
-6.0581347,35.7560074
-6.0581702,35.8148508
-6.0582115,35.7558351
-6.0582706,35.7556093
-6.0583731,35.7552892
-6.0584833,35.8126701
-6.0584855,35.7607454
-6.0586724,35.8111252
-6.0587683,35.7600925
-6.0588089,35.7560354
-6.0588593,35.7599632
-6.0589383,35.8092178
-6.0590090,35.7597461
-6.0590304,35.7595833
-6.0592153,35.7593346
-6.0593519,35.8056289
-6.0593701,35.7592023
-6.0595925,35.7588123
-6.0597892,35.8014398
-6.0599664,35.7632328
-6.0599901,35.7998176
-6.0602471,35.7580467
-6.0603965,35.7578016
-6.0604916,35.7560176
-6.0605869,35.7958959
-6.0606282,35.7650570
-6.0609746,35.7570951
-6.0611187,35.7925149
-6.0612272,35.7568035
-6.0614389,35.7566300
-6.0618862,35.7560390
-6.0619695,35.7686281
-6.0620454,35.7557463
-6.0622073,35.7555782
-6.0622758,35.7548573
-6.0622607,35.7552419
-6.0627140,35.7920633
-6.0629001,35.7560426
-6.0630095,35.7713496
-6.0634231,35.7712545
-6.0638308,35.7712307
-6.0639667,35.7712486
-6.0640848,35.7916296
-6.0641794,35.7713020
-6.0642769,35.7559281
-6.0643094,35.7713555
-6.0644216,35.7750811
-6.0644335,35.7749682
-6.0644453,35.7752000
-6.0645103,35.7715754
-6.0647230,35.7758417
-6.0648412,35.7720685
-6.0652134,35.7726925
-6.0652430,35.7734471
-6.0653020,35.7732985
-6.0653139,35.7729658
-6.0653316,35.7731143
-6.0654722,35.7558566
-6.0655207,35.7778917
-6.0656270,35.7911958
-6.0662770,35.7799298
-6.0666889,35.7558387
-6.0670097,35.7817896
-6.0670806,35.7820095
-6.0672637,35.7832038
-6.0675605,35.7558387
-6.0675828,35.7850458
-6.0678901,35.7869889
-6.0679905,35.7883852
-6.0681028,35.7904352
-6.0681264,35.7897757
-5.9659832,35.7276386
-5.9662340,35.7279538
-5.9664638,35.7279928
-5.9667534,35.7281159
-5.9683656,35.7291245
-5.9692464,35.7296709
-5.9694835,35.7298960
-5.9733109,35.7323155
-5.9745290,35.7327537
-5.9755322,35.7331380
-5.9782728,35.7341436
-5.9787983,35.7343537
-5.9790342,35.7345939
-5.9792947,35.7439274
-5.9796910,35.7357315
-5.9800348,35.7423392
-5.9802374,35.7418297
-5.9804739,35.7415750
-5.9806512,35.7410147
-5.9809956,35.7384272
-5.9810762,35.7407776
-5.9810971,35.7407086
-5.9814103,35.7394722
-5.9815569,35.7405705
-5.9816375,35.7404894
-5.9822223,35.7397904
-5.9828851,35.7398925
-5.9850275,35.7402437
-5.9856447,35.7636060
-5.9861219,35.7639325
-5.9876428,35.7406520
-5.9877161,35.7649111
-5.9884505,35.7653223
-5.9892071,35.7408861
-5.9894937,35.7408921
-5.9902563,35.7664205
-5.9910725,35.7669086
-5.9922462,35.7674563
-5.9926473,35.7677832
-5.9933399,35.7569109
-5.9934199,35.7681780
-5.9936793,35.7415405
-5.9946105,35.7687468
-5.9949018,35.7689379
-5.9952818,35.7691247
-5.9956140,35.7575599
-5.9956829,35.7694770
-5.9956899,35.7603118
-5.9960291,35.7698336
-5.9963064,35.7577892
-5.9963331,35.7699015
-5.9966273,35.7578401
-5.9968182,35.7698824
-5.9973028,35.7580481
-5.9973945,35.7698039
-5.9975561,35.7580906
-5.9976225,35.7698357
-5.9977851,35.7698039
-5.9980595,35.7697848
-5.9983719,35.7697041
-5.9987214,35.7584641
-5.9988781,35.7422650
-5.9988997,35.7694452
-5.9991023,35.7692902
-5.9995362,35.7586764
-5.9995583,35.7688190
-5.9997558,35.7424001
-5.9999241,35.7606094
-5.9999341,35.7683584
-6.0000893,35.7588759
-6.0001289,35.7605988
-6.0005157,35.7589821
-6.0005568,35.7678023
-6.0005619,35.7425502
-6.0006165,35.7606497
-6.0006624,35.7677089
-6.0007700,35.7676601
-6.0009790,35.7675009
-6.0010815,35.7591094
-6.0013210,35.7673077
-6.0014060,35.7606688
-6.0016979,35.7593429
-6.0018034,35.7593174
-6.0018867,35.7658134
-6.0018909,35.7653549
-6.0019121,35.7650832
-6.0019289,35.7655502
-6.0019585,35.7662421
-6.0019627,35.7660808
-6.0020007,35.7665393
-6.0020277,35.7427303
-6.0020303,35.7648327
-6.0020767,35.7645653
-6.0022160,35.7645186
-6.0023258,35.7643658
-6.0025776,35.7607686
-6.0026045,35.7642257
-6.0027681,35.7428653
-6.0027944,35.7638691
-6.0028251,35.7596613
-6.0030604,35.7635709
-6.0030933,35.7631837
-6.0031375,35.7597080
-6.0032099,35.7429164
-6.0032634,35.7628054
-6.0034547,35.7429704
-6.0035232,35.7618148
-6.0037264,35.7430154
-6.0038376,35.7607415
-6.0040271,35.7599965
-6.0045802,35.7435107
-6.0046725,35.7578674
-6.0047770,35.7577954
-6.0050457,35.7578074
-6.0051213,35.7608075
-6.0056002,35.7440901
-6.0058915,35.7608856
-6.0061137,35.7444203
-6.0061542,35.7609996
-6.0063831,35.7580806
-6.0076707,35.7611137
-6.0095021,35.7463294
-6.0100275,35.7466566
-6.0102491,35.7587440
-6.0103635,35.7612758
-6.0104305,35.7468277
-6.0112352,35.7612998
-6.0114740,35.7613899
-6.0122929,35.7598773
-6.0123393,35.7596693
-6.0124828,35.7611849
-6.0124997,35.7609217
-6.0125036,35.7614241
-6.0128037,35.7594358
-6.0128397,35.7456030
-6.0130285,35.7592603
-6.0132804,35.7592801
-6.0133669,35.7588586
-6.0135759,35.7578080
-6.0136595,35.7574598
-6.0137550,35.7568114
-6.0138565,35.7565112
-6.0139700,35.7558148
-6.0140655,35.7555266
-6.0140799,35.7551116
-6.0146074,35.7614940
-6.0148444,35.7147037
-6.0148683,35.7151330
-6.0148743,35.7143075
-6.0149370,35.7140253
-6.0149429,35.7156133
-6.0150056,35.7093575
-6.0150056,35.7097147
-6.0150146,35.7099999
-6.0150295,35.7096156
-6.0150295,35.7109905
-6.0150415,35.7090453
-6.0150500,35.7087482
-6.0150647,35.7085041
-6.0150653,35.7162106
-6.0150952,35.7104201
-6.0150952,35.7129927
-6.0151101,35.7136741
-6.0151191,35.7113026
-6.0151310,35.7121251
-6.0151400,35.7115848
-6.0151430,35.7131578
-6.0151519,35.7124133
-6.0151579,35.7134730
-6.0152086,35.7170361
-6.0153131,35.7176035
-6.0153907,35.7177866
-6.0153969,35.7616214
-6.0156146,35.7186331
-6.0156146,35.7189303
-6.0156743,35.7191794
-6.0156833,35.7194106
-6.0158147,35.7201220
-6.0158475,35.7234210
-6.0158744,35.7227786
-6.0158893,35.7250720
-6.0158982,35.7215239
-6.0159132,35.7225385
-6.0159162,35.7223614
-6.0159221,35.7216709
-6.0159341,35.7208184
-6.0159414,35.7439010
-6.0159639,35.7205933
-6.0159669,35.7212357
-6.0159729,35.7220912
-6.0159759,35.7258795
-6.0159795,35.7615959
-6.0159818,35.7264198
-6.0161221,35.7271673
-6.0161400,35.7275065
-6.0162147,35.7336272
-6.0162415,35.7326786
-6.0162535,35.7280978
-6.0162624,35.7279448
-6.0162624,35.7322584
-6.0162960,35.7537119
-6.0162902,35.7551131
-6.0163132,35.7344107
-6.0163550,35.7526678
-6.0163610,35.7514250
-6.0163699,35.7509627
-6.0163729,35.7317991
-6.0163789,35.7286982
-6.0163878,35.7352482
-6.0164117,35.7487354
-6.0164147,35.7305383
-6.0164207,35.7517342
-6.0164356,35.7311687
-6.0164416,35.7492097
-6.0164505,35.7298119
-6.0164535,35.7470784
-6.0164595,35.7495999
-6.0164595,35.7523916
-6.0164744,35.7308805
-6.0164804,35.7301901
-6.0164834,35.7454034
-6.0164834,35.7482971
-6.0164923,35.7502753
-6.0165431,35.7434672
-6.0165451,35.7435916
-6.0165550,35.7442116
-6.0165998,35.7362658
-6.0166028,35.7365900
-6.0166147,35.7417021
-6.0166267,35.7423715
-6.0166356,35.7396188
-6.0166625,35.7368632
-6.0166625,35.7411558
-6.0166864,35.7371754
-6.0167282,35.7388804
-6.0167550,35.7376196
-6.0170519,35.7616596
-6.0184240,35.7617317
-6.0193021,35.7618081
-6.0223038,35.7619822
-6.0241994,35.7620756
-6.0265293,35.7622932
-6.0279483,35.7623133
-6.0282903,35.7623558
-6.0299494,35.7624364
-6.0306587,35.7624577
-6.0308360,35.7625086
-6.0310259,35.7624789
-6.0311315,35.7625298
-6.0316339,35.7624959
-6.0320856,35.7625765
-6.0322925,35.7625723
-6.0324360,35.7626317
-6.0335421,35.7626572
-6.0353236,35.7627591
-6.0378862,35.7628822
-6.0391527,35.7630011
-6.0422167,35.7631568
-6.0429154,35.7631505
-6.0435381,35.7632184
-6.0436901,35.7632608
-6.0438252,35.7632375
-6.0442726,35.7632821
-6.0446062,35.7633373
-6.0449819,35.7633436
-6.0451507,35.7633245
